EjV,k_tt,b_tt,eps_tt,cash_tt,maxof7_overJ,ktp_opti,btp_opti,consumption_opti,prob ib,prob is,prob fb2,prob fs,prob ibfb2,prob fbis2,prob none,kn ib,kn is,kn fb2,kn fs,kn ibfb2,kn fbis2,kn none,bn ib,bn is,bn fb2,bn fs,bn ibfb2,bn fbis2,bn none,cc ib,cc is,cc fb2,cc fs,cc ibfb2,cc fbis2,cc none,jV ib,jV is,jV fb2,jV fs,jV ibfb2,jV fbis2,jV none,btp_fb_opti,bn_fb ib,bn_fb is,bn_fb fb2,bn_fb fs,bn_fb ibfb2,bn_fb fbis2,bn_fb none,btp_ib_opti,bn_ib ib,bn_ib is,bn_ib fb2,bn_ib fs,bn_ib ibfb2,bn_ib fbis2,bn_ib none,btp_fs_opti,bn_fs ib,bn_fs is,bn_fs fb2,bn_fs fs,bn_fs ibfb2,bn_fs fbis2,bn_fs none,btp_il_opti,bn_il ib,bn_il is,bn_il fb2,bn_il fs,bn_il ibfb2,bn_il fbis2,bn_il none
-2.260522298,0,11.96150232,-0.0625,11.96150232,1,2.598556071,6.462464583,4.042198332,0.130922222,0.158673672,0.137706253,0.14463251,0.127085609,0.158159535,0.142820197,10.05849915,2.598556071,8.656659409,2.621222737,11.11111111,1.691948369,7.974334878,-2.110049599,6.462464583,-0.538636585,5.265017115,-3.496296296,6.636965518,0,3.446768299,4.042198332,3.59403854,4.077457591,3.575579515,4.674637839,3.987167439,-5.987616672,-5.699247233,-5.911837585,-5.838227637,-6.032230389,-5.704115447,-5.857142093,0,0,0,-0.538636585,0,-3.111111111,-0.473745543,0,0,-2.110049599,0,0,0,-0.385185185,0,0,0,0,0,0,5.265017115,0,0,0,6.462464583,0,6.462464583,0,0,0,7.110711061,0
-2.260522298,0,11.96150232,0.998160172,11.96150232,1,2.598556071,6.462464583,4.042198332,0.130922222,0.158673672,0.137706253,0.14463251,0.127085609,0.158159535,0.142820197,10.05849915,2.598556071,8.656659409,2.621222737,11.11111111,1.691948369,7.974334878,-2.110049599,6.462464583,-0.538636585,5.265017115,-3.496296296,6.636965518,0,3.446768299,4.042198332,3.59403854,4.077457591,3.575579515,4.674637839,3.987167439,-5.987616672,-5.699247233,-5.911837585,-5.838227637,-6.032230389,-5.704115447,-5.857142093,0,0,0,-0.538636585,0,-3.111111111,-0.473745543,0,0,-2.110049599,0,0,0,-0.385185185,0,0,0,0,0,0,5.265017115,0,0,0,6.462464583,0,6.462464583,0,0,0,7.110711061,0
-1.836072966,0,16.19025658,-1.123160172,16.19025658,1,1.76913962,10.05657588,6.290274203,0.135190132,0.159049044,0.137110397,0.139636123,0.133913303,0.156666342,0.138434658,11.11111111,1.76913962,9.411046877,3.560945906,11.11111111,2.313378207,8.994586987,0,10.05657588,0,7.152555513,-1.165432099,9.074633522,0,4.973145466,6.290274203,6.5992097,5.539249187,5.808330221,6.391569327,7.19566959,-5.329880408,-5.086084751,-5.308724035,-5.281343789,-5.344114764,-5.108726163,-5.294306016,0,0,0,0,0,-1.165432099,-0.647745898,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152555513,0,0,0,10.05657588,0,10.05657588,0,0,0,9.722379419,0
-1.836072966,0,16.19025658,-0.0625,16.19025658,1,1.76913962,10.05657588,6.290274203,0.135190132,0.159049044,0.137110397,0.139636123,0.133913303,0.156666342,0.138434658,11.11111111,1.76913962,9.411046877,3.560945906,11.11111111,2.313378207,8.994586987,0,10.05657588,0,7.152555513,-1.165432099,9.074633522,0,4.973145466,6.290274203,6.5992097,5.539249187,5.808330221,6.391569327,7.19566959,-5.329880408,-5.086084751,-5.308724035,-5.281343789,-5.344114764,-5.108726163,-5.294306016,0,0,0,0,0,-1.165432099,-0.647745898,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152555513,0,0,0,10.05657588,0,10.05657588,0,0,0,9.722379419,0
-1.836072966,0,16.19025658,0.998160172,16.19025658,1,1.76913962,10.05657588,6.290274203,0.135190132,0.159049044,0.137110397,0.139636123,0.133913303,0.156666342,0.138434658,11.11111111,1.76913962,9.411046877,3.560945906,11.11111111,2.313378207,8.994586987,0,10.05657588,0,7.152555513,-1.165432099,9.074633522,0,4.973145466,6.290274203,6.5992097,5.539249187,5.808330221,6.391569327,7.19566959,-5.329880408,-5.086084751,-5.308724035,-5.281343789,-5.344114764,-5.108726163,-5.294306016,0,0,0,0,0,-1.165432099,-0.647745898,0,0,0,0,0,0,0,0,0,0,0,0,0,7.152555513,0,0,0,10.05657588,0,10.05657588,0,0,0,9.722379419,0
-1.536567909,0,20.54587347,-1.123160172,20.54587347,1,2.253097052,12.80760502,8.011011739,0.135083416,0.158862512,0.136923269,0.14138372,0.133963313,0.156213521,0.137570251,11.11111111,2.253097052,11.97133781,2.264430385,11.11111111,2.953450939,13.69724898,0,12.80760502,0,10.3962515,0,11.58543157,0,9.328762354,8.011011739,8.394535658,8.051308036,9.148762354,8.160008761,6.848624488,-4.901010171,-4.657790213,-4.880717866,-4.832632477,-4.913499931,-4.683013203,-4.873646841,0,0,0,0,0,0,-0.826966263,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3962515,0,0,0,12.80760502,0,12.80760502,0,0,0,12.41239783,0
-1.536567909,0,20.54587347,-0.0625,20.54587347,1,2.253097052,12.80760502,8.011011739,0.135083416,0.158862512,0.136923269,0.14138372,0.133963313,0.156213521,0.137570251,11.11111111,2.253097052,11.97133781,2.264430385,11.11111111,2.953450939,13.69724898,0,12.80760502,0,10.3962515,0,11.58543157,0,9.328762354,8.011011739,8.394535658,8.051308036,9.148762354,8.160008761,6.848624488,-4.901010171,-4.657790213,-4.880717866,-4.832632477,-4.913499931,-4.683013203,-4.873646841,0,0,0,0,0,0,-0.826966263,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3962515,0,0,0,12.80760502,0,12.80760502,0,0,0,12.41239783,0
-1.536567909,0,20.54587347,0.998160172,20.54587347,1,2.253097052,12.80760502,8.011011739,0.135083416,0.158862512,0.136923269,0.14138372,0.133963313,0.156213521,0.137570251,11.11111111,2.253097052,11.97133781,2.264430385,11.11111111,2.953450939,13.69724898,0,12.80760502,0,10.3962515,0,11.58543157,0,9.328762354,8.011011739,8.394535658,8.051308036,9.148762354,8.160008761,6.848624488,-4.901010171,-4.657790213,-4.880717866,-4.832632477,-4.913499931,-4.683013203,-4.873646841,0,0,0,0,0,0,-0.826966263,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3962515,0,0,0,12.80760502,0,12.80760502,0,0,0,12.41239783,0
-1.300123576,0,25.03215886,-1.123160172,25.03215886,1,2.751573207,15.64116503,9.783371401,0.136465242,0.157815365,0.136340087,0.141021999,0.135154557,0.155997891,0.137204858,16.66666667,2.751573207,14.60843747,2.76290654,16.66666667,3.612725854,16.68810591,0,15.64116503,0,12.68481091,0,14.17155355,0,8.259492193,9.783371401,10.24372139,9.823667698,8.079492193,9.981501377,8.344052953,-4.546190303,-4.328156564,-4.547566615,-4.496921375,-4.560666738,-4.345531491,-4.538082536,0,0,0,0,0,0,-1.011563239,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68481091,0,0,0,15.64116503,0,15.64116503,0,0,0,15.18311679,0
-1.300123576,0,25.03215886,-0.0625,25.03215886,1,2.751573207,15.64116503,9.783371401,0.136465242,0.157815365,0.136340087,0.141021999,0.135154557,0.155997891,0.137204858,16.66666667,2.751573207,14.60843747,2.76290654,16.66666667,3.612725854,16.68810591,0,15.64116503,0,12.68481091,0,14.17155355,0,8.259492193,9.783371401,10.24372139,9.823667698,8.079492193,9.981501377,8.344052953,-4.546190303,-4.328156564,-4.547566615,-4.496921375,-4.560666738,-4.345531491,-4.538082536,0,0,0,0,0,0,-1.011563239,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68481091,0,0,0,15.64116503,0,15.64116503,0,0,0,15.18311679,0
-1.300123576,0,25.03215886,0.998160172,25.03215886,1,2.751573207,15.64116503,9.783371401,0.136465242,0.157815365,0.136340087,0.141021999,0.135154557,0.155997891,0.137204858,16.66666667,2.751573207,14.60843747,2.76290654,16.66666667,3.612725854,16.68810591,0,15.64116503,0,12.68481091,0,14.17155355,0,8.259492193,9.783371401,10.24372139,9.823667698,8.079492193,9.981501377,8.344052953,-4.546190303,-4.328156564,-4.547566615,-4.496921375,-4.560666738,-4.345531491,-4.538082536,0,0,0,0,0,0,-1.011563239,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68481091,0,0,0,15.64116503,0,15.64116503,0,0,0,15.18311679,0
-1.107006868,0,29.65303282,-1.123160172,29.65303282,1,3.265003646,18.55973184,11.60890185,0.136610162,0.157303843,0.137115845,0.140762244,0.135842463,0.155683563,0.13668188,16.66666667,3.265003646,17.32465011,3.27633698,16.66666667,4.291779016,16.47390712,0,18.55973184,0,15.04202711,0,16.83525919,0,12.88036615,11.60890185,12.1483827,11.64919815,12.70036615,11.85763877,13.1791257,-4.267468352,-4.0558965,-4.261926136,-4.222556978,-4.275921576,-4.071427102,-4.266681092,0,0,0,0,0,0,-1.201698124,0,0,0,0,0,0,0,0,0,0,0,0,0,15.04202711,0,0,0,18.55973184,0,18.55973184,0,0,0,18.03695732,0
-1.107006868,0,29.65303282,-0.0625,29.65303282,1,3.265003646,18.55973184,11.60890185,0.136610162,0.157303843,0.137115845,0.140762244,0.135842463,0.155683563,0.13668188,16.66666667,3.265003646,17.32465011,3.27633698,16.66666667,4.291779016,16.47390712,0,18.55973184,0,15.04202711,0,16.83525919,0,12.88036615,11.60890185,12.1483827,11.64919815,12.70036615,11.85763877,13.1791257,-4.267468352,-4.0558965,-4.261926136,-4.222556978,-4.275921576,-4.071427102,-4.266681092,0,0,0,0,0,0,-1.201698124,0,0,0,0,0,0,0,0,0,0,0,0,0,15.04202711,0,0,0,18.55973184,0,18.55973184,0,0,0,18.03695732,0
-1.107006868,0,29.65303282,0.998160172,29.65303282,1,3.265003646,18.55973184,11.60890185,0.136610162,0.157303843,0.137115845,0.140762244,0.135842463,0.155683563,0.13668188,16.66666667,3.265003646,17.32465011,3.27633698,16.66666667,4.291779016,16.47390712,0,18.55973184,0,15.04202711,0,16.83525919,0,12.88036615,11.60890185,12.1483827,11.64919815,12.70036615,11.85763877,13.1791257,-4.267468352,-4.0558965,-4.261926136,-4.222556978,-4.275921576,-4.071427102,-4.266681092,0,0,0,0,0,0,-1.201698124,0,0,0,0,0,0,0,0,0,0,0,0,0,15.04202711,0,0,0,18.55973184,0,18.55973184,0,0,0,18.03695732,0
-0.945529722,0,34.41253299,-1.123160172,34.41253299,1,3.793836999,21.56585565,13.48919822,0.136624122,0.157806418,0.136388717,0.1412046,0.135794982,0.155860808,0.136320352,22.22222222,3.793836999,20.12234914,3.805170332,22.22222222,4.991203773,19.11807388,0,21.56585565,0,17.46995979,0,19.57887601,0,12.08431077,13.48919822,14.11018385,13.52949452,11.90431077,13.79006029,15.29445911,-4.035520768,-3.819317434,-4.038107515,-3.986056196,-4.044651653,-3.837926027,-4.038859585,0,0,0,0,0,0,-1.397537056,0,0,0,0,0,0,0,0,0,0,0,0,0,17.46995979,0,0,0,21.56585565,0,21.56585565,0,0,0,20.97641307,0
-0.945529722,0,34.41253299,-0.0625,34.41253299,1,3.793836999,21.56585565,13.48919822,0.136624122,0.157806418,0.136388717,0.1412046,0.135794982,0.155860808,0.136320352,22.22222222,3.793836999,20.12234914,3.805170332,22.22222222,4.991203773,19.11807388,0,21.56585565,0,17.46995979,0,19.57887601,0,12.08431077,13.48919822,14.11018385,13.52949452,11.90431077,13.79006029,15.29445911,-4.035520768,-3.819317434,-4.038107515,-3.986056196,-4.044651653,-3.837926027,-4.038859585,0,0,0,0,0,0,-1.397537056,0,0,0,0,0,0,0,0,0,0,0,0,0,17.46995979,0,0,0,21.56585565,0,21.56585565,0,0,0,20.97641307,0
-0.945529722,0,34.41253299,0.998160172,34.41253299,1,3.793836999,21.56585565,13.48919822,0.136624122,0.157806418,0.136388717,0.1412046,0.135794982,0.155860808,0.136320352,22.22222222,3.793836999,20.12234914,3.805170332,22.22222222,4.991203773,19.11807388,0,21.56585565,0,17.46995979,0,19.57887601,0,12.08431077,13.48919822,14.11018385,13.52949452,11.90431077,13.79006029,15.29445911,-4.035520768,-3.819317434,-4.038107515,-3.986056196,-4.044651653,-3.837926027,-4.038859585,0,0,0,0,0,0,-1.397537056,0,0,0,0,0,0,0,0,0,0,0,0,0,17.46995979,0,0,0,21.56585565,0,21.56585565,0,0,0,20.97641307,0
-0.805359896,0,39.31481817,-1.123160172,39.31481817,1,4.338535352,24.66216318,15.42590348,0.136516372,0.157176339,0.13629096,0.141590166,0.135966658,0.155663728,0.136795777,22.22222222,4.338535352,22.22222222,4.349868686,22.22222222,5.555555556,26.20987878,0,24.66216318,0,19.97073046,0,22.4214515,0,16.98659595,15.42590348,16.91259595,15.46619977,16.80659595,15.91959356,13.10493939,-3.835539479,-3.624153772,-3.838018279,-3.780801201,-3.841591757,-3.638659163,-3.832472602,0,0,0,0,0,0,-1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97073046,0,0,0,24.66216318,0,24.66216318,0,0,0,23.97700705,0
-0.805359896,0,39.31481817,-0.0625,39.31481817,1,4.338535352,24.66216318,15.42590348,0.136516372,0.157176339,0.13629096,0.141590166,0.135966658,0.155663728,0.136795777,22.22222222,4.338535352,22.22222222,4.349868686,22.22222222,5.555555556,26.20987878,0,24.66216318,0,19.97073046,0,22.4214515,0,16.98659595,15.42590348,16.91259595,15.46619977,16.80659595,15.91959356,13.10493939,-3.835539479,-3.624153772,-3.838018279,-3.780801201,-3.841591757,-3.638659163,-3.832472602,0,0,0,0,0,0,-1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97073046,0,0,0,24.66216318,0,24.66216318,0,0,0,23.97700705,0
-0.805359896,0,39.31481817,0.998160172,39.31481817,1,4.338535352,24.66216318,15.42590348,0.136516372,0.157176339,0.13629096,0.141590166,0.135966658,0.155663728,0.136795777,22.22222222,4.338535352,22.22222222,4.349868686,22.22222222,5.555555556,26.20987878,0,24.66216318,0,19.97073046,0,22.4214515,0,16.98659595,15.42590348,16.91259595,15.46619977,16.80659595,15.91959356,13.10493939,-3.835539479,-3.624153772,-3.838018279,-3.780801201,-3.841591757,-3.638659163,-3.832472602,0,0,0,0,0,0,-1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97073046,0,0,0,24.66216318,0,24.66216318,0,0,0,23.97700705,0
-0.678869052,0,44.36417191,-1.123160172,44.36417191,1,4.899574656,27.77777778,17.4782409,0.136966265,0.15660679,0.136731737,0.141294921,0.136394279,0.155841224,0.136164784,27.77777778,4.899574656,27.77777778,4.91090799,27.77777778,0,24.64676217,0,27.77777778,0,22.54652424,0,33.33333333,0,16.48039413,17.4782409,16.40639413,17.46100619,16.30039413,17.85414428,19.71740974,-3.649054433,-3.448049195,-3.651625083,-3.602382397,-3.655331706,-3.455399866,-3.657857716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54652424,0,0,0,27.77777778,0,27.77777778,0,0,0,33.33333333,0
-0.678869052,0,44.36417191,-0.0625,44.36417191,1,4.899574656,27.77777778,17.4782409,0.136966265,0.15660679,0.136731737,0.141294921,0.136394279,0.155841224,0.136164784,27.77777778,4.899574656,27.77777778,4.91090799,27.77777778,0,24.64676217,0,27.77777778,0,22.54652424,0,33.33333333,0,16.48039413,17.4782409,16.40639413,17.46100619,16.30039413,17.85414428,19.71740974,-3.649054433,-3.448049195,-3.651625083,-3.602382397,-3.655331706,-3.455399866,-3.657857716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54652424,0,0,0,27.77777778,0,27.77777778,0,0,0,33.33333333,0
-0.678869052,0,44.36417191,0.998160172,44.36417191,1,4.899574656,27.77777778,17.4782409,0.136966265,0.15660679,0.136731737,0.141294921,0.136394279,0.155841224,0.136164784,27.77777778,4.899574656,27.77777778,4.91090799,27.77777778,0,24.64676217,0,27.77777778,0,22.54652424,0,33.33333333,0,16.48039413,17.4782409,16.40639413,17.46100619,16.30039413,17.85414428,19.71740974,-3.649054433,-3.448049195,-3.651625083,-3.602382397,-3.655331706,-3.455399866,-3.657857716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.54652424,0,0,0,27.77777778,0,27.77777778,0,0,0,33.33333333,0
-0.568156626,0,49.56500626,-1.123160172,49.56500626,1,0,38.88888889,18.89130736,0.136377261,0.156996735,0.136209301,0.141507564,0.135967867,0.156440472,0.136500799,27.77777778,0,27.77777778,5.488778473,27.77777778,0,27.53611459,0,38.88888889,0,25.19959183,0,38.88888889,0,21.68122848,18.89130736,21.60722848,19.51565679,21.50122848,18.71130736,22.02889167,-3.49667156,-3.285471578,-3.49852007,-3.44127933,-3.501181212,-3.29079574,-3.495313385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.19959183,0,0,0,38.88888889,0,38.88888889,0,0,0,38.88888889,0
-0.568156626,0,49.56500626,-0.0625,49.56500626,1,0,38.88888889,18.89130736,0.136377261,0.156996735,0.136209301,0.141507564,0.135967867,0.156440472,0.136500799,27.77777778,0,27.77777778,5.488778473,27.77777778,0,27.53611459,0,38.88888889,0,25.19959183,0,38.88888889,0,21.68122848,18.89130736,21.60722848,19.51565679,21.50122848,18.71130736,22.02889167,-3.49667156,-3.285471578,-3.49852007,-3.44127933,-3.501181212,-3.29079574,-3.495313385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.19959183,0,0,0,38.88888889,0,38.88888889,0,0,0,38.88888889,0
-0.568156626,0,49.56500626,0.998160172,49.56500626,1,0,38.88888889,18.89130736,0.136377261,0.156996735,0.136209301,0.141507564,0.135967867,0.156440472,0.136500799,27.77777778,0,27.77777778,5.488778473,27.77777778,0,27.53611459,0,38.88888889,0,25.19959183,0,38.88888889,0,21.68122848,18.89130736,21.60722848,19.51565679,21.50122848,18.71130736,22.02889167,-3.49667156,-3.285471578,-3.49852007,-3.44127933,-3.501181212,-3.29079574,-3.495313385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.19959183,0,0,0,38.88888889,0,38.88888889,0,0,0,38.88888889,0
-0.46385145,0,54.92186563,-1.123160172,54.92186563,1,0,44.44444444,19.90449547,0.136586221,0.156709347,0.136416133,0.141099722,0.136171632,0.15618794,0.136829005,33.33333333,0,33.33333333,5.555555556,33.33333333,0,33.33333333,0,44.44444444,0,27.77777778,0,44.44444444,0,21.4825323,19.90449547,21.4085323,22.30991533,21.3025323,19.72449547,21.5885323,-3.344672319,-3.138517227,-3.3465414,-3.295906088,-3.349232282,-3.143516384,-3.342008405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.77777778,0,0,0,44.44444444,0,44.44444444,0,0,0,44.44444444,0
-0.46385145,0,54.92186563,-0.0625,54.92186563,1,0,44.44444444,19.90449547,0.136586221,0.156709347,0.136416133,0.141099722,0.136171632,0.15618794,0.136829005,33.33333333,0,33.33333333,5.555555556,33.33333333,0,33.33333333,0,44.44444444,0,27.77777778,0,44.44444444,0,21.4825323,19.90449547,21.4085323,22.30991533,21.3025323,19.72449547,21.5885323,-3.344672319,-3.138517227,-3.3465414,-3.295906088,-3.349232282,-3.143516384,-3.342008405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.77777778,0,0,0,44.44444444,0,44.44444444,0,0,0,44.44444444,0
-0.46385145,0,54.92186563,0.998160172,54.92186563,1,0,44.44444444,19.90449547,0.136586221,0.156709347,0.136416133,0.141099722,0.136171632,0.15618794,0.136829005,33.33333333,0,33.33333333,5.555555556,33.33333333,0,33.33333333,0,44.44444444,0,27.77777778,0,44.44444444,0,21.4825323,19.90449547,21.4085323,22.30991533,21.3025323,19.72449547,21.5885323,-3.344672319,-3.138517227,-3.3465414,-3.295906088,-3.349232282,-3.143516384,-3.342008405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.77777778,0,0,0,44.44444444,0,44.44444444,0,0,0,44.44444444,0
