"","prod_type_st","prod_type_lvl","statesid","cash_tt","EjV"
"1","A0",0,526,32.8474712605457,-0.792803367434949
"2","A0",0,555,53.3465869778373,-0.304192185751759
"3","A0",0,905,1.53302534699529,-5.24868868906231
"4","A0",0,953,20.1253810077412,-1.3290865445701
"5","A0",0,1017,63.7747661483877,-0.134265289729364
"6","A0",0,1047,95.3407986645728,0.199975249042846
"7","A0",0,1142,43.2585108410139,-0.510562398507901
"8","A0",0,1167,63.8221539648463,-0.133569774168066
"9","A0",0,1450,49.5593323825806,-0.375747324300138
"10","A0",0,1614,61.2664854514954,-0.172004257774015
"11","A0",0,1627,73.6936769887542,-0.00457519905502971
"12","A0",0,1790,87.1249966350322,0.13419237957837
"13","A0",0,1799,97.9062970219225,0.21836777044853
"14","A0",0,1842,16.057625423201,-1.59205288851671
"15","A0",0,2013,26.1644684082442,-1.03631721131505
"16","A0",0,2227,73.7085137435364,-0.00440113480345513
"17","A0",0,2463,26.2464556344246,-1.03289949939272
"18","A0",0,2511,58.848263826505,-0.210124236258047
"19","A0",0,2538,85.2157934183274,0.117126254278472
"20","A0",0,2567,5.51917216002068,-2.98844985659402
"21","A0",0,2592,16.1948090605881,-1.58203979686781
"22","A0",0,2757,23.2012259812209,-1.16891839709388
"23","A0",0,2888,13.4905820948706,-1.80156643615922
"24","A0",0,2980,76.8228166903711,0.0312713426971553
"25","A0",0,2986,83.302750290898,0.0991508564465672
"26","A0",0,3004,1.16880369130783,-6.21201504298005
"27","A0",0,3207,23.2701777725615,-1.16561712348523
"28","A0",0,3371,29.8667283723932,-0.893485347480889
"29","A0",0,3446,94.3041159409839,0.192261957863205
"30","A0",0,4291,42.8977813589573,-0.518934112688644
"31","A0",0,4307,54.9916264667605,-0.274872660858187
"32","A0",0,4405,21.2635040182161,-1.26694146926126
"33","A0",0,4444,45.073728588636,-0.469589535115118
"34","A0",0,4469,65.540409116544,-0.108777373127974
"35","A0",0,4761,59.167071138428,-0.204995224432233
"36","A0",0,5107,2.12440475649102,-4.59888000399982
"37","A0",0,5134,11.7761044823907,-1.96918840591248
"38","A0",0,5211,59.221596892053,-0.204122304087586
"39","A0",0,5349,49.5918204368722,-0.375108149779936
"40","A0",0,5364,61.8348495145216,-0.163265423704392
"41","A0",0,5475,33.4218242998594,-0.774434922153361
"42","A0",0,5769,29.9733446984334,-0.889707044185367
"43","A0",0,5962,59.5771292099744,-0.198444200967863
"44","A0",0,5991,89.0630349937507,0.150757377048304
"45","A0",0,6170,6.71989644205215,-2.70628133317079
"46","A0",0,6737,83.9769513834489,0.105582852287473
"47","A0",0,6746,94.4442333124686,0.19331458949072
"48","A0",0,6988,40.8253115681264,-0.568706119955702
"49","A0",0,7067,5.71630848501256,-2.93963026706714
"50","A0",0,7081,10.5991306704367,-2.10225221353179
"51","A2504",2504,526,32.9037140185334,-0.748061715838629
"52","A2504",2504,555,53.8157722042249,-0.268002622986985
"53","A2504",2504,905,1.71449848771116,-4.54085602403566
"54","A2504",2504,953,20.3068541484571,-1.25318601349665
"55","A2504",2504,1017,64.298910868441,-0.103111241961787
"56","A2504",2504,1047,95.8649433846261,0.223002263747338
"57","A2504",2504,1142,43.4446543846289,-0.472609411957
"58","A2504",2504,1167,64.35978810273,-0.102248187593798
"59","A2504",2504,1450,49.6265653361698,-0.344706197354314
"60","A2504",2504,1614,61.8376106556277,-0.138897549050717
"61","A2504",2504,1627,73.7621396231898,0.0176439438790582
"62","A2504",2504,1790,87.3260511750608,0.155649351817128
"63","A2504",2504,1799,98.1073515619511,0.238848202858977
"64","A2504",2504,1842,16.6473351097811,-1.47121963007634
"65","A2504",2504,2013,26.7627071359819,-0.960110125056326
"66","A2504",2504,2227,73.7811998092135,0.0178631857260892
"67","A2504",2504,2463,26.8680328494224,-0.956011366142407
"68","A2504",2504,2511,59.4698410415027,-0.174878646440033
"69","A2504",2504,2538,85.8373706333251,0.142547982841483
"70","A2504",2504,2567,5.73686608642118,-2.745856007864
"71","A2504",2504,2592,16.8235694471687,-1.45956858192776
"72","A2504",2504,2757,23.8369288025976,-1.08171362286128
"73","A2504",2504,2888,13.713009117927,-1.6896867012619
"74","A2504",2504,2980,76.899826968086,0.0529005136481168
"75","A2504",2504,2986,83.3797605686129,0.119801729313336
"76","A2504",2504,3004,1.24659748016492,-5.39813291313687
"77","A2504",2504,3207,23.9255084137673,-1.07776256496335
"78","A2504",2504,3371,30.0957709446568,-0.838709940558486
"79","A2504",2504,3446,94.5331585132475,0.213241932677031
"80","A2504",2504,4291,42.9812396330065,-0.483000261642458
"81","A2504",2504,4307,55.2326770900928,-0.243596031884624
"82","A2504",2504,4405,21.347614823935,-1.19948368985104
"83","A2504",2504,4444,45.1578393943549,-0.435083167071316
"84","A2504",2504,4469,65.7833444321675,-0.0822863752008478
"85","A2504",2504,4761,59.8794000562744,-0.168532795562329
"86","A2504",2504,5107,2.21165452809159,-4.12143741797964
"87","A2504",2504,5134,11.8633542539913,-1.85654483975475
"88","A2504",2504,5211,59.9494471132245,-0.167454462406047
"89","A2504",2504,5349,50.3247361791402,-0.331408246712691
"90","A2504",2504,5364,62.5677652567896,-0.128078944965898
"91","A2504",2504,5475,34.1597580619493,-0.709913818400535
"92","A2504",2504,5769,30.7211857724663,-0.817868175910432
"93","A2504",2504,5962,59.6673621951943,-0.171809752345486
"94","A2504",2504,5991,89.8157716146544,0.176559418413571
"95","A2504",2504,6170,6.9838688584119,-2.49549738470444
"96","A2504",2504,6737,84.2458797725849,0.127976711043936
"97","A2504",2504,6746,94.7131617016046,0.214575110187109
"98","A2504",2504,6988,40.919551279354,-0.530885524358439
"99","A2504",2504,7067,5.99011924599393,-2.69232043367774
"100","A2504",2504,7081,10.6939313940842,-1.97895568460622
"101","A4145",4145,526,32.9489697078741,-0.714541779717879
"102","A4145",4145,555,54.1933017139486,-0.240614200509846
"103","A4145",4145,905,1.86052070237032,-4.10727364556555
"104","A4145",4145,953,20.4528763631162,-1.19752148484416
"105","A4145",4145,1017,64.7206634899153,-0.079393959441601
"106","A4145",4145,1047,96.2866960061004,0.240618104672085
"107","A4145",4145,1142,43.5944346351714,-0.444102624359949
"108","A4145",4145,1167,64.7923949732589,-0.0784027327550612
"109","A4145",4145,1450,49.6806642774371,-0.321233784351831
"110","A4145",4145,1614,62.2971660852966,-0.113742095629527
"111","A4145",4145,1627,73.817228026147,0.034532427616883
"112","A4145",4145,1790,87.4878295467055,0.172000249123192
"113","A4145",4145,1799,98.2691299335958,0.25447548731448
"114","A4145",4145,1842,17.1218445280933,-1.38433209896399
"115","A4145",4145,2013,27.2440794403049,-0.903778863070659
"116","A4145",4145,2227,73.8396865926745,0.03478743890052
"117","A4145",4145,2463,27.3681844484833,-0.899182605389753
"118","A4145",4145,2511,59.9699926405636,-0.148143717889315
"119","A4145",4145,2538,86.337522232386,0.16199500642808
"120","A4145",4145,2567,5.91203332673814,-2.58060135617964
"121","A4145",4145,2592,17.3295009793848,-1.37157327894431
"122","A4145",4145,2757,24.3484465593098,-1.01774676568317
"123","A4145",4145,2888,13.8919848406076,-1.6093513986995
"124","A4145",4145,2980,76.9617932252362,0.0693423778340689
"125","A4145",4145,2986,83.4417268257631,0.135487298442685
"126","A4145",4145,3004,1.30919418891658,-4.84270531166552
"127","A4145",4145,3207,24.4528196796956,-1.01332018115337
"128","A4145",4145,3371,30.2800698636111,-0.797912055820548
"129","A4145",4145,3446,94.7174574322017,0.229252608264704
"130","A4145",4145,4291,43.0483942651477,-0.45602769044302
"131","A4145",4145,4307,55.4266382775452,-0.219977788295097
"132","A4145",4145,4405,21.4152945151521,-1.14943655415523
"133","A4145",4145,4444,45.2255190855719,-0.409160775358076
"134","A4145",4145,4469,65.9788221357347,-0.0621617806309881
"135","A4145",4145,4761,60.4525749390112,-0.140854443722579
"136","A4145",4145,5107,2.28185998564504,-3.81001367777834
"137","A4145",4145,5134,11.9335597115447,-1.77584009776912
"138","A4145",4145,5211,60.5351112000218,-0.139621503100974
"139","A4145",4145,5349,50.9144762333563,-0.29838477038583
"140","A4145",4145,5364,63.1575053110057,-0.101347966529654
"141","A4145",4145,5475,34.7535358617221,-0.661990078915976
"142","A4145",4145,5769,31.3229354827132,-0.764584719760816
"143","A4145",4145,5962,59.7399680931532,-0.151626882536208
"144","A4145",4145,5991,90.4214605226978,0.196301412859983
"145","A4145",4145,6170,7.19627404792768,-2.34981996678852
"146","A4145",4145,6737,84.4622727815528,0.145048502946872
"147","A4145",4145,6746,94.9295547105724,0.230807337934554
"148","A4145",4145,6988,40.995381186127,-0.50253999389733
"149","A4145",4145,7067,6.2104408514849,-2.52362273533877
"150","A4145",4145,7081,10.7702127190433,-1.88994557844753
"151","A5633",5633,526,32.9969522904605,-0.681899649622507
"152","A5633",5633,555,54.593579361755,-0.213463397804186
"153","A5633",5633,905,2.0153415232752,-3.76118420845622
"154","A5633",5633,953,20.6076971840211,-1.14440475762838
"155","A5633",5633,1017,65.1678289244887,-0.0557238448097921
"156","A5633",5633,1047,96.7338614406738,0.258238791549216
"157","A5633",5633,1142,43.7532399333821,-0.41602591727016
"158","A5633",5633,1167,65.2510686824661,-0.054603334858605
"159","A5633",5633,1450,49.7380229643782,-0.298097283803979
"160","A5633",5633,1614,62.7844121460327,-0.0886570752776662
"161","A5633",5633,1627,73.8756357950477,0.0513341862786601
"162","A5633",5633,1790,87.6593559159031,0.188288552420492
"163","A5633",5633,1799,98.4406563027934,0.270041544943323
"164","A5633",5633,1842,17.6249456339194,-1.30242634880647
"165","A5633",5633,2013,27.7544569571103,-0.849200824652283
"166","A5633",5633,2227,73.9016975123737,0.0516275845596914
"167","A5633",5633,2463,27.8984728112795,-0.844094183355894
"168","A5633",5633,2511,60.5002810033598,-0.121505107665351
"169","A5633",5633,2538,86.8678105951823,0.181488095207483
"170","A5633",5633,2567,6.09775531434677,-2.43377500416876
"171","A5633",5633,2592,17.8659175467008,-1.28864071824667
"172","A5633",5633,2757,24.8907859505212,-0.95610105271526
"173","A5633",5633,2888,14.081744791668,-1.53406406949402
"174","A5633",5633,2980,77.0274932752101,0.0857186843060077
"175","A5633",5633,2986,83.507426875737,0.151085497720561
"176","A5633",5633,3004,1.37556267851589,-4.42682426863249
"177","A5633",5633,3207,25.0119042220988,-0.951267152115561
"178","A5633",5633,3371,30.4754737615109,-0.758264596890622
"179","A5633",5633,3446,94.9128613301016,0.245206421269292
"180","A5633",5633,4291,43.1195953169873,-0.429550553819436
"181","A5633",5633,4307,55.6322866464262,-0.196533677542611
"182","A5633",5633,4405,21.4870522636376,-1.10196673235121
"183","A5633",5633,4444,45.2972768340575,-0.383836522528396
"184","A5633",5633,4469,66.1860783988006,-0.0421129879818643
"185","A5633",5633,4761,61.0602866222952,-0.113301329894679
"186","A5633",5633,5107,2.3562956911697,-3.55303551382533
"187","A5633",5633,5134,12.0079954170694,-1.70078805850274
"188","A5633",5633,5211,61.1560646275816,-0.111911074039108
"189","A5633",5633,5349,51.5397512268039,-0.265633008864278
"190","A5633",5633,5364,63.7827803044533,-0.0746622061039732
"191","A5633",5633,5475,35.3830918961275,-0.615200085189926
"192","A5633",5633,5769,31.9609437771165,-0.712678449894767
"193","A5633",5633,5962,59.8169488782398,-0.13164564587636
"194","A5633",5633,5991,91.063645372278,0.21609525981799
"195","A5633",5633,6170,7.42147776697856,-2.21833783071637
"196","A5633",5633,6737,84.6917046071464,0.162093598323498
"197","A5633",5633,6746,95.1589865361661,0.246992562998911
"198","A5633",5633,6988,41.0757802435111,-0.474823002915602
"199","A5633",5633,7067,6.44403799219949,-2.37369105307022
"200","A5633",5633,7081,10.851090394933,-1.80828929546962
"201","A7274",7274,526,33.0588321158471,-0.64317095615196
"202","A7274",7274,555,55.1097898201599,-0.180631981023679
"203","A7274",7274,905,2.21500325149791,-3.4235413239121
"204","A7274",7274,953,20.8073589122438,-1.0823344457684
"205","A7274",7274,1017,65.7445073256661,-0.0269149393598035
"206","A7274",7274,1047,97.3105398418512,0.279721049188481
"207","A7274",7274,1142,43.9580401670093,-0.382287366374305
"208","A7274",7274,1167,65.8425885112294,-0.0256355703846241
"209","A7274",7274,1450,49.8119945044871,-0.27022767975991
"210","A7274",7274,1614,63.4127797647269,-0.0581376379518718
"211","A7274",7274,1627,73.9509602637605,0.0717038581131987
"212","A7274",7274,1790,87.8805616368753,0.208041470027284
"213","A7274",7274,1799,98.6618620237656,0.288940736729691
"214","A7274",7274,1842,18.2737604100774,-1.20793549737745
"215","A7274",7274,2013,28.4126556183485,-0.78484303532421
"216","A7274",7274,2227,73.9816687160105,0.0720426829983608
"217","A7274",7274,2463,28.5823491165043,-0.779169851370945
"218","A7274",7274,2511,61.1841573085846,-0.0891651481999665
"219","A7274",7274,2538,87.5516869004071,0.20525996513556
"220","A7274",7274,2567,6.33726814471524,-2.27334552432224
"221","A7274",7274,2592,18.557696974375,-1.19299734321557
"222","A7274",7274,2757,25.5902036354273,-0.883862734211648
"223","A7274",7274,2888,14.3264651048323,-1.44736415633148
"224","A7274",7274,2980,77.1122220955678,0.105604728267026
"225","A7274",7274,2986,83.5921556960947,0.169939205955455
"226","A7274",7274,3004,1.46115353932828,-4.02362812521788
"227","A7274",7274,3207,25.73291697288,-0.878565160374684
"228","A7274",7274,3371,30.7274726834138,-0.711368133983567
"229","A7274",7274,3446,95.1648602520045,0.264591069443252
"230","A7274",7274,4291,43.211418399816,-0.397824680319599
"231","A7274",7274,4307,55.8974971555619,-0.168171068639013
